StructuredCallEntryID,Exchange,ExchSegment,ScripCode,Price,StopLoss,TargetPrice,Validity,RRRValue,InternalRemark,Header,CallType,CategoryID,SubCategoryID,UserID,InsertionTime,IsActive,Attachment,Status,StatusDescreption,BuySell,SendTo,ScripName,ImageURL,ModifiedDT,LastTradedPrice,CallClosedBy,CallClosedDT,CallClosedLTP
12169,NSE,EQUITY,24190,1170.00,1148,1212.00,13-03-2025 00:00:00,NA,exit @ 1156,BUY SYMPHONY @ 1170 ,Calls,2,10,35,06-03-2025 14:21:49,True,,Closed,exit @ 1156,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SYMPHONY,,06-03-2025 14:21:49,0.00,,,0.00
12170,NSE,EQUITY,10604,1620.00,1590,1680.00,14-03-2025 00:00:00,NA,,Momentum call - Buy BHARTIARTL at 1620-1625 ,Calls,2,10,33,06-03-2025 14:38:31,True,,Closed,Momentum call -  BHARTIARTL - Target achieved,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BHARTIARTL,,06-03-2025 14:38:31,0.00,,,0.00
12171,NSE,EQUITY,11275,165.80,162.7,172.45,13-03-2025 00:00:00,NA,exit @ 168.4,BUY TVTODAY @ 165.8 ,Calls,2,10,35,06-03-2025 14:50:18,True,,Closed,exit @ 168.4,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TVTODAY,,06-03-2025 14:50:18,0.00,,,0.00
12172,MCX,OPTCOMM,449492,25.00,27,21.00,06-03-2025 00:00:00,NA,,SELL NATGASMINI 390PE ,Calls,2,9,19,06-03-2025 18:20:37,False,,Closed,EXIT NATGASMINI 390PE SHORT AT 25.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 23 Apr 2025 PE 390.00,,06-03-2025 18:20:37,0.00,,,0.00
12173,MCX,FUTCOMM,440249,383.80,381,390.00,07-03-2025 00:00:00,NA,BOOK FULL PROFIT 385.80,ENERGY NATGASM BUY ,Calls,2,9,14,06-03-2025 18:39:12,False,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 26 Mar 2025,,06-03-2025 18:39:12,0.00,,,0.00
12174,MCX,OPTCOMM,433649,2980.00,3110,2700.00,07-03-2025 00:00:00,NA,BOOK FULL PROFIT 2925,BULLION SILVERM CE SELL ,Calls,2,9,14,06-03-2025 19:12:16,False,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 CE 98000.00,,06-03-2025 19:12:16,0.00,,,0.00
12175,MCX,FUTCOMM,439830,5820.00,5790,5880.00,06-03-2025 00:00:00,NA,,BUY CRUDEOILM FUT,Calls,2,9,19,06-03-2025 19:37:53,False,,Open,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Mar 2025,,06-03-2025 19:37:53,0.00,,,0.00
12176,MCX,OPTCOMM,450116,14.80,18,9.50,07-03-2025 00:00:00,NA,BOOK FULL PROFIT 12.90,ENERGY NATGASM CE SELL ,Calls,2,9,14,06-03-2025 19:46:15,False,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 24 Mar 2025 CE 400.00,,06-03-2025 19:46:15,0.00,,,0.00
12177,MCX,OPTCOMM,433713,2700.00,2850,2400.00,06-03-2025 00:00:00,NA,,SELL SILVERM 97000PE ,Calls,2,9,19,06-03-2025 21:47:50,False,,Closed,EXIT SILVERM 97000PE SHORT AT COST.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 PE 97000.00,,06-03-2025 21:47:50,0.00,,,0.00
12178,NSE,EQUITY,2142,1036.00,1018,1072.00,07-03-2025 00:00:00,NA,BOOK PROFIT AND EXIT AT 1037.35,EQUITY- BUY MFSL @1036 ,Calls,2,9,34,07-03-2025 09:35:28,False,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MFSL,,07-03-2025 09:35:28,0.00,,,0.00
12179,NSE,EQUITY,739,1754.00,1730,1799.00,07-03-2025 00:00:00,NA,BOOK AND EXIT AT 1760.15,EQUITY BUY COROMANDEL ,Calls,2,9,34,07-03-2025 09:45:06,False,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COROMANDEL,,07-03-2025 09:45:06,0.00,,,0.00
12180,NSE,OPT,147711,18.00,12,30.00,07-03-2025 00:00:00,NA,,Stock option: Reliance 1220 PE ,Calls,2,9,32,07-03-2025 09:58:08,False,,Closed,Stop Loss,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",RELIANCE 27 Mar 2025 PE 1220.00,,07-03-2025 09:58:08,0.00,,,0.00
12181,MCX,OPTCOMM,445881,181.40,171,200.00,07-03-2025 00:00:00,NA,EXIT AT 184.20,Buy MCX OPTFUT CRUDEOIL 17MAR2025 5900 PE @ 181.40 ,Calls,2,9,26,07-03-2025 10:19:03,False,,Closed,EXIT AT 184.20,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOIL 17 Mar 2025 PE 5900.00,,07-03-2025 10:19:03,0.00,,,0.00
12182,NSE,EQUITY,20224,314.00,307,328.00,07-03-2025 00:00:00,NA,,STOCK OF THE DAY: BUY JWL @ 314 ,Calls,2,9,24,07-03-2025 10:29:10,False,,Closed,book profits @ 320.50,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JWL,,07-03-2025 10:29:10,0.00,,,0.00
12183,MCX,OPTCOMM,433717,3180.00,3000,3400.00,07-03-2025 00:00:00,NA,exit at 3255,Buy MCX OPTFUT SILVERM 21APR2025 98000 PE @ 3180 ,Calls,2,9,26,07-03-2025 11:30:05,False,,Open,exit at 3255,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 PE 98000.00,,07-03-2025 11:30:05,0.00,,,0.00
12184,NSE,EQUITY,2088,653.00,640,690.00,21-03-2025 00:00:00,NA,,Momentum call - Buy MAHSEAMLES at 653-657,Calls,2,10,33,07-03-2025 11:42:21,False,,Open,Momentum call - Buy MAHSEAMLES at 653-657,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MAHSEAMLES,,07-03-2025 11:42:21,0.00,,,0.00
12185,MCX,OPTCOMM,448135,1175.00,1110,1350.00,07-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1196.00	,Buy MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1175 ,Calls,2,9,26,07-03-2025 11:49:21,False,,Closed,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1196.00	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 PE 86000.00,,07-03-2025 11:49:21,0.00,,,0.00
12186,MCX,OPTCOMM,447390,19.45,18.45,22.00,07-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT NATURALGAS 24MAR2025 370.00 CE @ 19.30	,Buy MCX OPTFUT NATURALGAS 24MAR2025 370.CE @ 19.45 ,Calls,2,9,26,07-03-2025 12:13:36,False,,Closed,Exit Buy; Sell MCX OPTFUT NATURALGAS 24MAR2025 370.00 CE @ 19.30	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATURALGAS 24 Mar 2025 CE 370.00,,07-03-2025 12:13:36,0.00,,,0.00
12187,NSE,FUTSTK,40478,124.30,123,127.00,07-03-2025 00:00:00,NA,,Futures: BUY IOC MAR FUT,Calls,2,9,24,07-03-2025 14:00:07,False,,Open,Futures: BUY IOC MAR FUT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",IOC 27 Mar 2025,,07-03-2025 14:00:07,0.00,,,0.00
12188,NSE,EQUITY,18151,145.00,142,151.00,13-03-2025 00:00:00,NA,,BUY TVSSCS @ 145,Calls,2,10,35,07-03-2025 14:56:57,False,,Open,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TVSSCS,,07-03-2025 14:56:57,0.00,,,0.00
12189,NSE,EQUITY,6718,332.00,325,348.00,11-03-2025 00:00:00,NA,,BTST call -Buy SAPPHIRE at 332-334,Calls,2,10,33,07-03-2025 15:06:51,False,,Open,BTST call -Buy SAPPHIRE at 332-334,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SAPPHIRE,,07-03-2025 15:06:51,0.00,,,0.00
12190,NSE,EQUITY,1922,1934.00,1910,1987.00,10-03-2025 00:00:00,NA,,BTST: BUY KOTAKBANK,Calls,2,10,24,07-03-2025 15:16:42,False,,Open,BTST: BUY KOTAKBANK,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",KOTAKBANK,,07-03-2025 15:16:42,0.00,,,0.00
12191,MCX,FUTCOMM,442166,273.90,274.85,272.00,07-03-2025 00:00:00,NA,,SELL ZINCMINI FUT ,Calls,2,9,19,07-03-2025 17:36:26,False,,Closed,BOOK AND EXIT ZINCMINI FUT AT 273.55,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZINCMINI 31 Mar 2025,,07-03-2025 17:36:26,0.00,,,0.00
12192,MCX,FUTCOMM,442159,263.30,264.30,261.30,07-03-2025 00:00:00,NA,,SELL ALUMINI FUT  ,Calls,2,9,19,07-03-2025 18:25:44,False,,Closed,BOOK PROFIT AND CLOSE ALUMINI FUT SHORT AT 262.65.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALUMINI 31 Mar 2025,,07-03-2025 18:25:44,0.00,,,0.00
12193,MCX,OPTCOMM,448113,1030.00,1126,780.00,07-03-2025 00:00:00,NA,,SELL GOLDM 86000CE ,Calls,2,9,19,07-03-2025 19:35:40,False,,Closed,EXIT GOLDM 86000CE SHORT AT 1065.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 CE 86000.00,,07-03-2025 19:35:40,0.00,,,0.00
12194,MCX,OPTCOMM,433645,3040.00,2850,3400.00,14-03-2025 00:00:00,NA,BOOK FULL PROFIT 3180,BULLION SILVERM CE BUY ,Calls,2,9,14,07-03-2025 19:40:24,False,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 CE 97000.00,,07-03-2025 19:40:24,0.00,,,0.00
12195,MCX,FUTCOMM,439830,5890.00,5870,5930.00,07-03-2025 00:00:00,NA,,BUY CRUDEOILM FUT ,Calls,2,9,19,07-03-2025 19:54:49,False,,Closed,BOOK PROFIT AND CLOSE CRUDEOILM FUT LONG AT 5925.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Mar 2025,,07-03-2025 19:54:49,0.00,,,0.00
12196,MCX,OPTCOMM,448135,1108.00,1185,950.00,14-03-2025 00:00:00,NA,BOOK FULL PROFIT 970,BULLION GOLDM PE SELL ,Calls,2,9,14,07-03-2025 20:14:21,False,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 PE 86000.00,,07-03-2025 20:14:21,0.00,,,0.00
12197,NSE,EQUITY,383,281.55,279,288.00,10-03-2025 00:00:00,NA,Stoploss triggered,Equity- Buy BEL  ,Calls,2,9,34,10-03-2025 09:33:52,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BEL,,10-03-2025 09:33:52,0.00,,,0.00
12198,MCX,OPTCOMM,448135,1036.00,990,1200.00,10-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1059.00	,Buy MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1036 ,Calls,2,9,26,10-03-2025 09:40:29,True,,Closed,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 PE @ 1059.00	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 PE 86000.00,,10-03-2025 09:40:29,0.00,,,0.00
12199,NSE,EQUITY,14977,272.20,270,278.00,10-03-2025 00:00:00,NA,Exit at 271.85,Equity- Buy Powergrid  ,Calls,2,9,34,10-03-2025 09:46:05,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",POWERGRID,,10-03-2025 09:46:05,0.00,,,0.00
12200,MCX,FUTCOMM,442159,264.70,265.70,260.00,10-03-2025 00:00:00,NA,exit at 264,Sell MCX FUTCOM ALUMINI 31MAR2025 @ 264.70 ,Calls,2,9,26,10-03-2025 09:59:53,True,,Closed,exit at 264,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALUMINI 31 Mar 2025,,10-03-2025 09:59:53,0.00,,,0.00
12201,NSE,EQUITY,2031,2720.00,2691,2778.00,11-03-2025 00:00:00,NA,,STOCK OF THE DAY: BUY M&M ,Calls,2,9,24,10-03-2025 09:59:55,True,,Closed,Take Profit @3053.40,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",M&M,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,3053.40
12202,NSE,OPT,138427,33.00,27,45.00,10-03-2025 00:00:00,NA,,Stock option - Buy PAYTM 27 Mar 2025 PE 680.00 ,Calls,2,10,33,10-03-2025 10:11:20,True,,Closed,Stock option - Buy PAYTM 27 Mar 2025 PE 680.00  at,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",PAYTM 27 Mar 2025 PE 680.00,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
12203,NSE,EQUITY,7936,828.00,805,875.00,18-03-2025 00:00:00,NA,,Momentum call -Buy AVANTIFEED at 628-630 ,Calls,2,10,33,10-03-2025 10:15:13,True,,Closed,SL Hit @762.95,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",AVANTIFEED,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,762.95
12204,NSE,EQUITY,1512,755.00,749,767.00,10-03-2025 00:00:00,NA,Stoploss Triggered.,Equity- Buy INDHOTEL  ,Calls,2,9,34,10-03-2025 11:00:15,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",INDHOTEL,,10-03-2025 11:00:15,0.00,,,0.00
12205,NSE,EQUITY,17869,502.00,490,525.00,17-03-2025 00:00:00,NA,,BUY JSWENERGY @ 502 ,Calls,2,10,35,10-03-2025 11:09:33,True,,Closed,book profit @ 511,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JSWENERGY,,10-03-2025 11:09:33,0.00,,,0.00
12206,NSE,FUTSTK,43390,358.80,355,365.00,10-03-2025 00:00:00,NA,,FUTURES: BUY TATAPOWER MAR FUT @ 358.80 SL: 355 TG ,Calls,2,10,24,10-03-2025 11:13:25,True,,Closed,Book profits @ 363,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TATAPOWER 27 Mar 2025,,10-03-2025 11:13:25,0.00,,,0.00
12207,NSE,FUTSTK,43389,655.40,645,675.00,11-03-2025 00:00:00,NA,,Buy Tata Motor Fut @ 655.35,Calls,2,9,20,10-03-2025 11:30:21,True,,Closed,Buy Tata Motor Fut @ 655.35,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TATAMOTORS 27 Mar 2025,,10-03-2025 11:30:21,0.00,,,0.00
12208,NSE,EQUITY,18822,1910.00,1878,1976.00,17-03-2025 00:00:00,NA,exit @ 1892,BUY ENDURANCE @ 1910 ,Calls,2,10,35,10-03-2025 11:44:06,True,,Closed,exit @ 1892,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ENDURANCE,,10-03-2025 11:44:06,0.00,,,0.00
12209,NSE,OPT,45473,125.00,90,195.00,10-03-2025 00:00:00,NA,BOOK @ 190,Risky Buy 22600 PE @ 125   ,Calls,2,9,20,10-03-2025 12:16:10,True,,Closed,BOOK @ 190,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 13 Mar 2025 PE 22600.00,,10-03-2025 12:16:10,0.00,,,0.00
12210,NSE,EQUITY,13868,762.00,751,784.00,10-03-2025 00:00:00,NA,,STOCK OF THE DAY: BUY AARTIPHARM @ 762,Calls,2,9,24,10-03-2025 13:24:40,True,,Closed,Take Profit @931.65,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",AARTIPHARM,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,931.65
12211,NSE,OPT,37429,272.00,228,355.00,10-03-2025 00:00:00,NA,,INDEX OPTION: BUY FINNIFTY 27MARCH 23300 CE @ 272 ,Calls,2,9,24,10-03-2025 13:39:53,True,,Closed,INDEX OPTION: BUY FINNIFTY 27MARCH 23300 CE @ 272 ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",FINNIFTY 27 Mar 2025 CE 23300.00,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
12212,MCX,FUTCOMM,442161,878.70,877.50,885.00,10-03-2025 00:00:00,NA,,Buy MCX FUTCOM COPPER 31MAR2025 @ 878.70 ,Calls,2,9,26,10-03-2025 13:52:34,True,,Closed,exit t 878.50,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COPPER 31 Mar 2025,,10-03-2025 13:52:34,0.00,,,0.00
12213,NSE,EQUITY,14977,271.00,265,284.00,11-03-2025 00:00:00,NA,,BTST: BUY POWERGRID @ 271 SL: 265 TGTS: 284,Calls,2,10,24,10-03-2025 15:08:06,True,,Closed,Take Profit @288.55,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",POWERGRID,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,288.55
12214,MCX,OPTCOMM,449959,22.00,24.60,19.00,10-03-2025 00:00:00,NA,,SELL NATGASMINI 400PE ,Calls,2,9,19,10-03-2025 18:13:03,True,,Closed,EXIT NATGASMINI 400PE SHORT AT 22.75,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 23 Apr 2025 PE 400.00,,10-03-2025 18:13:03,0.00,,,0.00
12215,MCX,OPTCOMM,433649,2800.00,2950,2550.00,14-03-2025 00:00:00,NA,BOOK FULL PROFIT 2610,BULLION SILVERM CE SELL ,Calls,2,9,14,10-03-2025 19:10:21,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 CE 98000.00,,10-03-2025 19:10:21,0.00,,,0.00
12216,MCX,OPTCOMM,447839,820.00,750,975.00,14-03-2025 00:00:00,NA,BOOK FULL PROFIT 872,BULLION GOLDM PE BUY ,Calls,2,9,14,10-03-2025 19:52:58,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 PE 85500.00,,10-03-2025 19:52:58,0.00,,,0.00
12217,MCX,OPTCOMM,445837,209.00,200,250.00,11-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT CRUDEOIL 17MAR2025 5600.00 CE @ 220.00	,Buy MCX OPTFUT CRUDEOIL 17MAR2025 5600.00 CE @ 209 ,Calls,2,9,26,11-03-2025 09:23:57,True,,Closed,Exit Buy; Sell MCX OPTFUT CRUDEOIL 17MAR2025 5600.00 CE @ 220.00	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOIL 17 Mar 2025 CE 5600.00,,11-03-2025 09:23:57,0.00,,,0.00
12218,NSE,EQUITY,17388,499.00,490,518.00,11-03-2025 00:00:00,NA,,STOCK OF THE DAY: BUY ADANIPOWER @ 499 ,Calls,2,9,24,11-03-2025 09:35:42,True,,Closed,book profits @ 509,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ADANIPOWER,,11-03-2025 09:35:42,0.00,,,0.00
12219,NSE,OPT,45462,97.00,70,151.00,11-03-2025 00:00:00,NA,Target Achieved,Risky Buy 22400 CE @ 97   ,Calls,2,9,20,11-03-2025 09:36:10,True,,Closed,Target Achieved,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 13 Mar 2025 CE 22400.00,,11-03-2025 09:36:10,0.00,,,0.00
12220,MCX,OPTCOMM,448113,830.00,790,900.00,11-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 CE @ 858.00	,Buy MCX OPTFUT GOLDM 26MAR2025 86000.00 CE @ 830 ,Calls,2,9,26,11-03-2025 09:44:51,True,,Closed,Exit Buy; Sell MCX OPTFUT GOLDM 26MAR2025 86000.00 CE @ 858.00	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 CE 86000.00,,11-03-2025 09:44:51,0.00,,,0.00
12221,NSE,OPT,147453,5.50,4,8.50,12-03-2025 00:00:00,NA,,Stock option -Buy  RBLBANK 27 Mar 2025 PE 155.00,Calls,2,9,33,11-03-2025 09:57:07,False,,Open,Stock option -Buy  RBLBANK 27 Mar 2025 PE 155.00 a,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",RBLBANK 27 Mar 2025 PE 155.00,,11-03-2025 09:57:07,0.00,,,0.00
12222,MCX,FUTCOMM,442161,877.00,875.80,885.00,11-03-2025 00:00:00,NA,,BUY COPPER AT 877 SL 875.80 TGT 885,Calls,2,9,26,11-03-2025 10:23:49,False,,Open,BUY COPPER AT 877 SL 875.80 TGT 885,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COPPER 31 Mar 2025,,11-03-2025 10:23:49,0.00,,,0.00
12223,NSE,EQUITY,25398,156.00,150,168.00,14-03-2025 00:00:00,NA,,Momentum call -Buy ARKADE at 156-156.50 ,Calls,2,10,33,11-03-2025 10:38:05,False,,Open,Momentum call -Buy ARKADE at 156-156.50,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ARKADE,,11-03-2025 10:38:05,0.00,,,0.00
12224,NSE,EQUITY,17869,515.00,505,535.00,18-03-2025 00:00:00,NA,exit @ 522,BUY JSWENERGY @ 515 ,Calls,2,10,35,11-03-2025 10:59:53,True,,Closed,exit @ 522,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JSWENERGY,,11-03-2025 10:59:53,0.00,,,0.00
12225,NSE,OPT,45463,94.00,81,123.00,11-03-2025 00:00:00,NA,,INDEX OPTION: BUY 22400 13MAR PE @ 94 SL: 81 TGTS:,Calls,2,9,24,11-03-2025 11:24:12,True,,Closed,INDEX OPTION: BUY 22400 13MAR PE @ 94 SL: 81 TGTS:,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 13 Mar 2025 PE 22400.00,,11-03-2025 11:24:12,0.00,,,0.00
12226,MCX,OPTCOMM,449489,19.40,18.45,25.00,11-03-2025 00:00:00,NA,Exit Buy; Sell MCX OPTFUT NATURALGAS 24MAR2025 390.00 CE @ 21.15	,Buy MCX OPTFUT NATURALGAS 24MAR2025 390 CE @ 19.40 ,Calls,2,9,26,11-03-2025 11:30:57,True,,Closed,Exit Buy; Sell MCX OPTFUT NATURALGAS 24MAR2025 390.00 CE @ 21.15	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATURALGAS 23 Apr 2025 CE 390.00,,11-03-2025 11:30:57,0.00,,,0.00
12227,NSE,EQUITY,17869,510.00,501,523.00,11-03-2025 00:00:00,NA,,STOCK OF THE DAY: BUY JSWENERGY,Calls,2,9,24,11-03-2025 12:48:18,False,,Open,STOCK OF THE DAY: BUY JSWENERGY,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JSWENERGY,,11-03-2025 12:48:18,0.00,,,0.00
12228,NSE,EQUITY,5622,546.00,540,558.00,11-03-2025 00:00:00,NA,,MOMENTUM CALL: BUY ITDCEM @ 546 SL: 540 TGTS: 558,Calls,2,10,24,11-03-2025 13:20:04,True,,Closed,Take Profit @758.45,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ITDCEM,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,758.45
12229,NSE,OPT,59382,507.00,400,707.00,12-03-2025 00:00:00,NA,Book 25 More % @ 571,Buy BNF 48300 CE @ 507  ,Calls,2,9,20,11-03-2025 13:45:43,True,,Closed,Book 25 More % @ 571,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 27 Mar 2025 CE 48300.00,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
12230,NSE,EQUITY,628,139.25,137,145.00,11-03-2025 00:00:00,NA,,BTST: BUY CESC @ 139.25 SL: 137 TGTS: 145,Calls,2,10,24,11-03-2025 14:37:51,True,,Closed,Take Profit @168.87,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CESC,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,168.87
12231,NSE,FUTSTK,43397,2890.00,2780,3080.00,12-03-2025 00:00:00,NA,2950,Buy TIIIND Fut @ 2890 ,Calls,2,9,20,11-03-2025 14:45:43,True,,Closed,2950,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TIINDIA 27 Mar 2025,,11-03-2025 14:45:43,0.00,,,0.00
12232,NSE,EQUITY,526,264.00,259,272.00,18-03-2025 00:00:00,NA,target hit,BUY BPCL @ 264 ,Calls,2,10,35,11-03-2025 15:03:10,True,,Closed,target hit,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BPCL,,11-03-2025 15:03:10,0.00,,,0.00
12233,NSE,EQUITY,9810,927.00,911,962.00,12-03-2025 00:00:00,NA,,BTST call -Buy AETHER at 927-930,Calls,2,10,33,11-03-2025 15:06:47,True,,Closed,SL Hit @775.20,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",AETHER,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,775.20
12234,MCX,OPTCOMM,448135,1035.00,1100,900.00,11-03-2025 00:00:00,NA,,SELL GOLDM 86000PE ,Calls,2,9,19,11-03-2025 18:12:12,True,,Closed,EXIT GOLDM 86000PE SHORT AT 1070.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 26 Mar 2025 PE 86000.00,,11-03-2025 18:12:12,0.00,,,0.00
12235,MCX,OPTCOMM,449954,18.00,20,14.00,11-03-2025 00:00:00,NA,,SELL NATGASMINI 400CE ,Calls,2,9,19,11-03-2025 18:25:00,True,,Closed,AVOID NATGASMINI 400CE SELL AND WAIT FOR NEW LEVELS.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 23 Apr 2025 CE 400.00,,11-03-2025 18:25:00,0.00,,,0.00
12236,MCX,OPTCOMM,450118,16.55,19,12.00,14-03-2025 00:00:00,NA,BOOK FULL PROFIT 14.15,ENERGY NATGASM CE SELL ,Calls,2,9,14,11-03-2025 18:35:57,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 24 Mar 2025 CE 410.00,,11-03-2025 18:35:57,0.00,,,0.00
12237,MCX,OPTCOMM,433641,3625.00,3825,3420.00,11-03-2025 00:00:00,NA,,SELL SILVERM 96000 CE ,Calls,2,9,19,11-03-2025 18:47:44,True,,Closed,EXIT SILVERM 96000CE SHORT AT 3656.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 CE 96000.00,,11-03-2025 18:47:44,0.00,,,0.00
12238,MCX,OPTCOMM,433645,3320.00,3150,3800.00,11-03-2025 00:00:00,NA,,BUY SILVERM 97000CE ,Calls,2,9,19,11-03-2025 19:06:45,True,,Closed,BOOK AND EXIT SILVERM 97000CE LONG AT 3500.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 21 Apr 2025 CE 97000.00,,11-03-2025 19:06:45,0.00,,,0.00
